-3.009508,6.779679,-3.544265, 7.570946
-3.009508,6.779679,-2.189567, 4.442740
-3.009508,6.779679,-2.275834, 4.393291
-3.759637,6.914439,-2.362706, 4.345310
-3.886551,6.818401,-4.534458, 7.955061
-4.048211,6.783206,-4.629954, 7.757980
-4.048211,6.783206,-4.851336, 7.771364
-4.048211,6.783206,-4.851336, 7.771364
-4.697368,6.894255,-4.851336, 7.771364
-4.840269,6.806843,-5.029805, 7.073387
-2.944247,3.969469,-5.105608, 6.883441
-3.015534,3.899728,-5.262152, 6.805083
-3.131141,3.885446,-5.262152, 6.805083
-5.808575,6.918889,-5.262152, 6.805083
-5.948210,6.803055,-5.345464, 6.113686
-5.948210,6.803055,-5.364045, 5.892040
-5.948210,6.803055,-5.487620, 5.789945
-5.948210,6.803055,-5.487620, 5.789945
-6.190398,6.028942,-5.487620, 5.789945
-6.268857,5.866256,-5.490969, 5.138326
-6.419929,5.771404,-5.515826, 4.958632
-6.419929,5.771404,-5.625538, 4.857613
-6.300121,5.223683,-5.824334, 4.829189
-6.237524,4.964338,-5.824334, 4.829189
-6.323023,4.828395,-5.824334, 4.829189
-6.493479,4.755513,-5.824334, 4.829189
-6.493479,4.755513,-5.824334, 4.829189
-6.493479,4.755513,-5.824334, 4.829189
-6.295218,4.051678,-5.824334, 4.829189
-6.317429,3.888868,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-5.824334, 4.829189
-6.420193,3.776628,-9.116692, 3.977136
-6.420193,3.776628,-9.125639, 3.765793
-6.420193,3.776628,-9.130215, 3.555673
-6.420193,3.776628,-9.098907, 3.335376
-6.420193,3.776628,-9.118909, 3.137111
-6.420193,3.776628,-9.122257, 2.935218
-6.420193,3.776628,-9.115921, 2.732871
-6.420193,3.776628,-9.141682, 2.541770
-6.420193,3.776628,-9.110609, 2.337157
-9.616423,2.262217,-9.124025, 2.146382
-9.582993,2.052242,-9.234504, 1.977612
-9.548712,1.845331,-9.234504, 1.977612
-9.509313,1.640521,-9.234504, 1.977612
-9.487461,1.441503,-9.802240, 1.489330
-9.470408,1.245216,-9.847003, 1.294733
-9.426532,1.048774,-9.878692, 1.099081
-9.408991,0.857163,-9.915288, 0.903287
-9.385824,0.666359,-9.964019, 0.707409
-9.346676,0.476040,-9.964019, 0.707409
-9.346676,0.476040,-9.964019, 0.707409
-9.346676,0.476040,-9.964019, 0.707409
-9.346676,0.476040,-9.964019, 0.707409
-9.909470,-0.290582,-9.964019, 0.707409
-9.924787,-0.490663,-9.964019, 0.707409
-9.904497,-0.689188,-9.964019, 0.707409
-9.913500,-0.890134,-9.964019, 0.707409
-9.919629,-1.091770,-8.129763, -0.894774
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-9.919629,-1.091770,-8.157969, -1.063879
-7.857649,-2.344764,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-8.157969, -1.063879
-7.859017,-2.517590,-3.681022, -3.300008
-7.859017,-2.517590,-3.370038, -3.145376
-7.859017,-2.517590,-3.202001, -3.111158
-7.859017,-2.517590,-3.047265, -3.082107
-7.859017,-2.517590,-2.888318, -3.041026
-7.859017,-2.517590,-2.859396, -3.134187
-7.859017,-2.517590,-2.828112, -3.227604
-7.859017,-2.517590,-2.797448, -3.324889
-7.859017,-2.517590,-2.767790, -3.426316
-2.975903,-3.838496,-2.728334, -3.519166
-2.795832,-3.759183,-2.689157, -3.615751
-2.601457,-3.648122,-2.638920, -3.700657
-2.394604,-3.504440,-2.611086, -3.821255
-2.314711,-3.537759,-2.577394, -3.939240
-2.261959,-3.613286,-2.539759, -4.057049
-2.214078,-3.699754,-2.491748, -4.163744
-2.156713,-3.773836,-2.464683, -4.312724
-2.117463,-3.884140,-2.416977, -4.433549
-2.048767,-3.944555,-2.416977, -4.433549
-1.991607,-4.030187,-2.416977, -4.433549
-1.931539,-4.114539,-2.416977, -4.433549
-1.886681,-4.237992,-2.416977, -4.433549
-1.829659,-4.340846,-2.416977, -4.433549
-1.772607,-4.451498,-3.688840, -9.263679
-1.717327,-4.576592,-3.489819, -9.300193
-1.650950,-4.681921,-3.287884, -9.324096
-1.650950,-4.681921,-3.092817, -9.364419
-1.650950,-4.681921,-2.895851, -9.396052
-1.650950,-4.681921,-2.698563, -9.423635
-1.650950,-4.681921,-2.698563, -9.423635
-1.650950,-4.681921,-2.698563, -9.423635
-1.650950,-4.681921,-2.698563, -9.423635
-1.965817,-9.767820,-2.698563, -9.423635
-1.762798,-9.768587,-2.698563, -9.423635
-1.562564,-9.778628,-1.538494, -9.627994
-1.362049,-9.779634,-1.345229, -9.658861
-1.159740,-9.754531,-1.152135, -9.690563
-0.962228,-9.762032,-0.959345, -9.732788
-0.962228,-9.762032,-0.764730, -9.759616
-0.962228,-9.762032,-0.569632, -9.787013
-0.962228,-9.762032,-0.374768, -9.833361
-0.962228,-9.762032,-0.178768, -9.868318
0.018385,-9.758117,0.018642, -9.894723
0.213792,-9.762960,0.139957, -6.391234
0.409174,-9.756483,0.264725, -6.312199
0.604783,-9.749500,0.392529, -6.327836
0.801631,-9.755006,0.525883, -6.399447
0.998291,-9.746802,0.525883, -6.399447
1.195473,-9.738749,0.525883, -6.399447
1.395205,-9.744233,0.525883, -6.399447
1.595250,-9.743073,0.525883, -6.399447
1.170363,-6.346616,0.525883, -6.399447
1.272959,-6.202276,0.525883, -6.399447
1.396452,-6.172908,0.525883, -6.399447
1.523166,-6.159653,0.525883, -6.399447
1.691389,-6.298031,1.839846, -6.850822
1.691389,-6.298031,1.969697, -6.789964
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
1.691389,-6.298031,2.153210, -6.903897
3.028810,-6.387925,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,2.153210, -6.903897
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
3.150236,-6.313363,7.329155, -6.260459
8.307023,-4.831026,3.272658, -1.903244
8.307023,-4.831026,3.154290, -1.750616
8.307023,-4.831026,3.052742, -1.614983
8.307023,-4.831026,2.967890, -1.494630
8.307023,-4.831026,2.883343, -1.380282
8.307023,-4.831026,2.847084, -1.293316
8.307023,-4.831026,2.751617, -1.183927
8.307023,-4.831026,2.665378, -1.083892
3.644329,-1.397308,2.639672, -1.012103
3.511922,-1.266221,2.582075, -0.930966
3.370432,-1.139242,2.503994, -0.846377
3.308745,-1.045225,2.481715, -0.783968
3.206273,-0.942811,2.425603, -0.713254
3.090559,-0.841887,2.386289, -0.650039
2.994109,-0.751360,2.336240, -0.586270
2.906382,-0.667563,2.300157, -0.528320
2.823050,-0.588934,2.244398, -0.468218
2.737415,-0.513907,2.192748, -0.411654
2.667817,-0.445602,2.149604, -0.359045
2.599747,-0.380736,2.115722, -0.309850
2.534440,-0.319326,2.082655, -0.262403
2.478214,-0.261870,2.061316, -0.217817
2.432988,-0.207825,2.038120, -0.174096
2.342702,-0.152859,2.006944, -0.130951
2.319635,-0.104659,1.957036, -0.088299
2.299831,-0.057608,1.954299, -0.048953
2.224532,-0.010991,1.927391, -0.009523
2.186493,0.033284,1.883839, 0.028677
2.117884,0.074927,1.866028, 0.066017
2.102137,0.116798,1.825009, 0.101400
2.060633,0.156044,1.821140, 0.137908
2.019423,0.193624,1.799375, 0.172525
1.982608,0.230213,1.749326, 0.203125
1.956824,0.266980,1.743134, 0.237825
1.906948,0.299159,1.710400, 0.268325
1.877235,0.333122,1.677683, 0.297711
1.850119,0.366725,1.663479, 0.329730
1.815852,0.397954,1.650458, 0.361707
1.780567,0.427837,1.636094, 0.393123
1.757867,0.459894,1.614516, 0.422390
1.717336,0.486312,1.602236, 0.453718
1.700889,0.518741,1.551396, 0.473148
1.666056,0.544866,1.552395, 0.507694
1.632287,0.570297,1.530043, 0.534574
1.612005,0.599524,1.504083, 0.559386
1.565475,0.618045,1.487923, 0.587427
1.552717,0.649142,1.474956, 0.616632
1.550895,0.685112,1.460088, 0.644998
1.502745,0.700133,1.436026, 0.669049
1.483856,0.727847,1.410586, 0.691907
1.472819,0.759480,1.392233, 0.717924
1.423732,0.770733,1.373910, 0.743762
1.398802,0.793966,1.353041, 0.767991
1.376922,0.818517,1.343082, 0.798401
1.359812,0.845749,1.328752, 0.826431
1.346288,0.875289,1.299117, 0.844621
1.301169,0.883581,1.284024, 0.871938
1.280302,0.907486,1.269713, 0.899980
1.247025,0.922045,1.243895, 0.919730
1.248577,0.962536,1.234706, 0.951843
1.209926,0.972043,1.216990, 0.977718
1.195072,1.000217,1.208628, 1.011562
1.172312,1.021745,1.165352, 1.015679
1.145150,1.039022,1.152154, 1.045377
1.126210,1.063682,1.131472, 1.068652
1.096002,1.077475,1.141567, 1.122271
1.081813,1.106974,1.102713, 1.128360
1.062843,1.132100,1.084746, 1.155431
1.031781,1.144148,1.044702, 1.158476
1.011532,1.168004,1.067861, 1.233047
1.002358,1.205432,1.067861, 1.233047
0.971094,1.216758,1.067861, 1.233047
0.930523,1.215152,1.067861, 1.233047
0.928176,1.263842,1.067861, 1.233047
0.901548,1.280660,1.067861, 1.233047
0.884671,1.311715,1.067861, 1.233047
0.854386,1.322943,1.067861, 1.233047
0.832848,1.347878,1.067861, 1.233047
0.832848,1.347878,1.067861, 1.233047
0.832848,1.347878,1.067861, 1.233047
0.832848,1.347878,1.067861, 1.233047
0.832848,1.347878,3.996336, 7.800803
0.832848,1.347878,3.814725, 7.829672
0.832848,1.347878,3.645356, 7.879952
0.832848,1.347878,3.490191, 7.960240
0.832848,1.347878,3.327313, 8.022921
0.832848,1.347878,3.165569, 8.087959
0.832848,1.347878,2.994741, 8.128141
0.832848,1.347878,2.829661, 8.182931
0.832848,1.347878,2.675196, 8.270069
2.520028,8.359548,2.871443, 9.525279
2.343469,8.378696,2.672173, 9.553923
2.170504,8.406811,2.672173, 9.553923
2.001744,8.450108,2.672173, 9.553923
1.828100,8.467838,2.672173, 9.553923
1.658215,8.501625,2.672173, 9.553923
1.490284,8.547192,2.672173, 9.553923
1.318980,8.575795,1.502702, 9.770331
1.146616,8.597727,1.307525, 9.804279
1.115478,9.870836,1.113532, 9.853609
0.916303,9.880564,0.915002, 9.866541
0.916303,9.880564,0.717528, 9.890802
0.916303,9.880564,0.519540, 9.917200
0.916303,9.880564,0.321643, 9.965807
0.916303,9.880564,0.121797, 9.994026
0.916303,9.880564,0.121797, 9.994026
-0.276218,9.880143,0.121797, 9.994026
-0.473951,9.863668,0.121797, 9.994026
-0.671768,9.870834,0.121797, 9.994026
-0.870571,9.879520,0.121797, 9.994026
-1.070284,9.884036,0.121797, 9.994026
-1.267005,9.857236,0.121797, 9.994026
-1.467907,9.856061,0.121797, 9.994026
-1.670378,9.856239,0.121797, 9.994026
-1.670378,9.856239,0.121797, 9.994026
-1.670378,9.856239,-1.538492, 7.289810
-1.670378,9.856239,-1.673218, 7.208014
-1.670378,9.856239,-1.831271, 7.227146
-1.670378,9.856239,-1.831271, 7.227146
-1.670378,9.856239,-1.831271, 7.227146
-1.670378,9.856239,-2.416597, 7.586225
-1.670378,9.856239,-2.526080, 7.412139
-1.670378,9.856239,-2.680111, 7.376409
-2.709835,7.015875,-2.914873, 7.546727
-2.800655,6.839668,-2.914873, 7.546727
-2.933460,6.773290,-2.914873, 7.546727
-3.103666,6.789799,-3.473245, 7.598314
-3.103666,6.789799,-2.181844, 4.531469
-3.103666,6.789799,-2.249958, 4.443374
-3.690723,6.940580,-2.337406, 4.395603
-3.812787,6.836444,-2.337406, 4.395603
-3.972784,6.799421,-4.568490, 7.818971
-3.972784,6.799421,-4.717913, 7.715533
-3.972784,6.799421,-4.717913, 7.715533
-4.725320,7.073159,-4.717913, 7.715533
-4.771005,6.840210,-4.717913, 7.715533
-2.915383,4.005940,-5.055640, 6.946804
-2.988628,3.938001,-5.176838, 6.821320
-3.049755,3.855348,-5.362352, 6.778818
-5.863620,7.114581,-5.362352, 6.778818
-5.887169,6.859748,-5.362352, 6.778818
-6.065863,6.789092,-5.307928, 5.940790
-6.065863,6.789092,-5.422131, 5.829961
-6.065863,6.789092,-5.608794, 5.794057
-6.170341,6.123929,-5.608794, 5.794057
-6.223346,5.933782,-5.608794, 5.794057
-6.332452,5.799975,-5.513731, 5.050097
-6.530464,5.744555,-5.573710, 4.902941
-6.530464,5.744555,-5.690192, 4.806223
-6.255341,5.071887,-5.690192, 4.806223
-6.269026,4.877747,-5.690192, 4.806223
-6.404382,4.779800,-5.690192, 4.806223
-6.404382,4.779800,-5.690192, 4.806223
-6.404382,4.779800,-5.690192, 4.806223
-6.318088,4.148046,-5.690192, 4.806223
-6.289285,3.950768,-5.690192, 4.806223
-6.378048,3.830349,-5.690192, 4.806223
-6.497898,3.727008,-5.690192, 4.806223
-6.497898,3.727008,-5.690192, 4.806223
-6.497898,3.727008,-5.690192, 4.806223
-6.497898,3.727008,-5.690192, 4.806223
-6.497898,3.727008,-5.690192, 4.806223
-6.497898,3.727008,-9.100236, 4.071803
-6.497898,3.727008,-9.109300, 3.858678
-6.497898,3.727008,-9.081653, 3.634016
-6.497898,3.727008,-9.097655, 3.430214
-6.497898,3.727008,-9.098348, 3.223421
-6.497898,3.727008,-9.121534, 3.027175
-6.497898,3.727008,-9.106606, 2.820387
-6.497898,3.727008,-9.093526, 2.617603
-9.652465,2.569935,-9.115365, 2.426934
-9.626101,2.357203,-9.123271, 2.234072
-9.583044,2.144279,-9.107299, 2.037828
-9.556150,1.939173,-9.107299, 2.037828
-9.541747,1.738777,-9.107299, 2.037828
-9.508953,1.537326,-9.107299, 2.037828
-9.483764,1.339271,-9.827169, 1.387766
-9.452343,1.142424,-9.860815, 1.191792
-9.429060,0.948150,-9.887809, 0.994280
-9.392107,0.754372,-9.933049, 0.797821
-9.359946,0.562955,-9.969532, 0.599619
-9.378364,0.375253,-9.969532, 0.599619
-9.378364,0.375253,-9.969532, 0.599619
-9.378364,0.375253,-9.969532, 0.599619
-9.378364,0.375253,-9.969532, 0.599619
-9.906407,-0.399409,-9.969532, 0.599619
-9.931986,-0.600280,-9.969532, 0.599619
-9.922415,-0.799792,-9.969532, 0.599619
-9.923804,-1.000676,-9.969532, 0.599619
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-9.923804,-1.000676,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-8.074984, -0.978214
-7.741493,-2.401453,-3.725490, -3.279066
-7.741493,-2.401453,-3.551668, -3.254802
-7.741493,-2.401453,-3.314607, -3.162190
-7.741493,-2.401453,-3.131223, -3.109532
-7.741493,-2.401453,-2.932200, -3.030638
-7.741493,-2.401453,-2.862512, -3.079527
-7.741493,-2.401453,-2.842217, -3.183071
-7.741493,-2.401453,-2.805688, -3.271697
-7.741493,-2.401453,-2.787512, -3.385437
-3.085995,-3.904951,-2.729957, -3.454427
-2.915523,-3.845224,-2.696249, -3.556028
-2.636797,-3.626625,-2.677166, -3.682148
-2.501345,-3.589674,-2.623424, -3.764870
-2.329231,-3.489989,-2.586974, -3.876176
-2.274664,-3.561021,-2.569735, -4.022958
-2.229847,-3.650286,-2.511628, -4.111566
-2.170796,-3.719403,-2.464654, -4.222894
-2.132896,-3.828757,-2.425766, -4.354486
-2.083882,-3.922731,-2.425766, -4.354486
-2.029030,-4.010563,-2.425766, -4.354486
-1.968138,-4.091016,-2.425766, -4.354486
-1.921288,-4.206779,-2.425766, -4.354486
-1.867912,-4.316552,-2.425766, -4.354486
-1.803892,-4.408957,-3.786451, -9.254597
-1.739191,-4.506524,-3.583596, -9.285677
-1.678872,-4.624565,-3.381380, -9.314235
-1.609431,-4.727266,-3.183751, -9.351399
-1.609431,-4.727266,-2.985842, -9.383225
-1.609431,-4.727266,-2.788300, -9.412451
-1.609431,-4.727266,-2.788300, -9.412451
-1.609431,-4.727266,-2.788300, -9.412451
-1.609431,-4.727266,-2.788300, -9.412451
-2.059083,-9.769240,-2.788300, -9.412451
-1.853807,-9.762566,-2.788300, -9.412451
-1.649023,-9.746581,-1.627756, -9.620884
-1.449884,-9.755804,-1.434405, -9.651650
-1.250336,-9.752585,-1.241315, -9.682219
-1.054146,-9.765459,-1.048379, -9.712032
-1.054146,-9.765459,-0.856289, -9.755482
-1.054146,-9.765459,-0.661186, -9.777072
-1.054146,-9.765459,-0.466962, -9.821766
-1.054146,-9.765459,-0.271093, -9.866872
-1.054146,-9.765459,-0.073281, -9.874862
0.123389,-9.751150,0.081212, -6.418022
0.318623,-9.732498,0.207104, -6.326091
0.515148,-9.747024,0.333366, -6.307555
0.711673,-9.748753,0.465502, -6.376621
0.909502,-9.757711,0.465502, -6.376621
1.105277,-9.740124,0.465502, -6.376621
1.302841,-9.734714,0.465502, -6.376621
1.503918,-9.754226,0.465502, -6.376621
1.703025,-9.749803,0.465502, -6.376621
1.222680,-6.259622,0.465502, -6.376621
1.336077,-6.180851,0.465502, -6.376621
1.461644,-6.161583,0.465502, -6.376621
1.612066,-6.236787,0.465502, -6.376621
1.612066,-6.236787,1.910632, -6.823549
1.612066,-6.236787,2.051264, -6.797205
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
1.612066,-6.236787,2.231371, -6.890685
3.096565,-6.350889,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,2.231371, -6.890685
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
3.227436,-6.295532,7.377721, -6.170290
8.263037,-4.908055,3.297365, -1.958559
8.263037,-4.908055,3.197550, -1.813447
8.263037,-4.908055,3.092652, -1.672851
8.263037,-4.908055,3.005613, -1.548633
8.263037,-4.908055,2.899714, -1.421206
8.263037,-4.908055,2.870717, -1.336264
8.263037,-4.908055,2.792486, -1.232342
8.263037,-4.908055,2.729075, -1.139778
8.263037,-4.908055,2.673079, -1.054134
3.542534,-1.315693,2.579452, -0.958006
3.426499,-1.195034,2.531987, -0.883061
3.299823,-1.077149,2.482449, -0.810336
3.200460,-0.974100,2.439304, -0.742433
3.081297,-0.870720,2.360812, -0.667124
3.023139,-0.789082,2.340414, -0.610881
2.940322,-0.704735,2.315279, -0.554925
2.829225,-0.618322,2.247879, -0.491270
2.808301,-0.554959,2.235551, -0.441776
2.722866,-0.481511,2.195794, -0.388303
2.628314,-0.410593,2.153437, -0.336408
2.606467,-0.354102,2.133542, -0.289853
